Link,Title,Location,Salary,Summary
https://www.indeed.com/viewjob?jk=70912d7ae92ee088,Python Developer,"Highbrow Technologies Bellevue, WA",,"Writing reusable, testable, and efficient code. Design and implementation of low-latency, high-availability, and performant applications."
https://www.indeed.com/viewjob?jk=bfa41cad10426505,Senior Level Python Developer,"Naka Technologies New York, NY • Temporarily remote",,Our client is seeking an experienced Python Developer to support their designing and developing efforts of cloud-based software products conforming to industry…
https://www.indeed.com/viewjob?jk=687036ffe9aa0419,QA Manual Tester,"Agama Solutions 3.8 Dallas, TX • Temporarily remote",$35 an hour,"Work closely with Quality Assurance roles and other departments to ensure quality products with clear project deliverable and timelines, and to ensure timely…"
https://www.indeed.com/viewjob?jk=e1a750ccc83bd177,Junior Quant,"Dexterity Capital Seattle, WA 98109 (Westlake area)",,"You'll be responsible for day-to-day operation of our trading platform, ensuring the smooth operation of our technology. Basic financial model building skills."
https://www.indeed.com/viewjob?jk=7ddf62b935130308,Data Analyst,AgiliWay United States,,"Their product is an AWS hosted multi-module healthcare services and analytical platform, working with various databases, sql and no-sql."
https://www.indeed.com/viewjob?jk=a754b1fae51c41d2,"MACHINE LEARNING ENGINEER - PYTHON, TENSORFLOW",InspiHER Tech United States • Remote,"$90,000 - $140,000 a year",Join our Loop client who is disrupting the Financial Services market in a whole new way through delivering structured data observations and predictive analytics…
https://www.indeed.com/viewjob?jk=3d5724ad39c214bb,Data Scientist - Analytics,Acorn Analytics Remote,,"Writing scripts in python that will be run on AWS. Comfortable in python, proficient with pandas, matplotlib, performing exploratory data analysis, writing…"
https://www.indeed.com/viewjob?jk=f5691844fb542a00,Research Engineer Intern,"Bose 4.1 Boston, MA",,Bose Health creates innovative products and software experiences that have been clinically proven to help millions of customers protect their sleep throughout…
https://www.indeed.com/viewjob?jk=23a6d38c62d5e7b3,"Data Engineer (Python, Pyspark, Airflow, AWS)","Nexient 3.4 Ann Arbor, MI +1 location",,"Onsite collaboration (with product managers and other key roles working face-to-face with client teams around the country). O JavaScript, Java or Scala, a plus."
https://www.indeed.com/viewjob?jk=76b655680e4ea611,"Coordinator, Sport Performance","USA Baseball 4.7 Cary, NC 27519 • Remote",,"All USA Baseball employees will operate under a remote work plan for the 2021 season. All employees will be expected to work remotely during business hours,…"
https://www.indeed.com/viewjob?jk=a55c4ef6cad74aea,Software Engineer (Python),"Built Technologies 2.5 Nashville, TN 37211",,Collaboration – able to work closely with our remote engineers and our internal product teams to facilitate delivery.
https://www.indeed.com/viewjob?jk=facf9142065d18c2,Quantitative Trader 2021 Q3 Start Date (Entry Level) - Chica...,"XR Trading LLC 4.1 Chicago, IL",,No prior industry experience is required but is a plus. Training will take place on the job. This position will be located in the Chicago office and the role…
https://www.indeed.com/viewjob?jk=249fd45368894066,Senior Python Developer,Ebury Partners Remote,,"You have extensive experience in developing complex software systems. Therefore, you will be comfortable with dockerising your code, defining standard REST end…"
https://www.indeed.com/viewjob?jk=d13b06d1113de40c,Senior Python Developer,"OMBU Portland, OR 97214 (Buckman area) • Remote",,"This is a remote (work from home) position, and we will consider a variety of desired employment arrangements, such full- and part-time employment, contracting,…"
https://www.indeed.com/viewjob?jk=f85bbaf152c53c78,"FullStack (Python+JavaScript) Developer, Insurance Services",DataArt 3.9 Remote,,"Its product is built on the program administrator model, using technology solutions to drive new business processes, characterized by transparency and advocacy."
https://www.indeed.com/viewjob?jk=597b9830f39b5420,Software Engineers & Web Developers,"1DocWay New York, NY",,"Our Engineering program prepares entry level candidates, who understand the fundamentals of web-development for an exciting and rewarding career in the health…"
https://www.indeed.com/viewjob?jk=35e33ea7f331f341,Python Developer,InfoQuest Consulting Group Inc. Remote,,"Senior-level experienced in PyWinRM, SCP, Flask and other python module. Duration & Type: 3-4 months Contract with a major software industry client."
https://www.indeed.com/viewjob?jk=66d325151e0844a9,Data Analyst Intern - Spring 2021,"Kinship Internship Program New York, NY",,"We're also active in innovation and technology for pets, with WISDOM PANEL™ genetic health screening and DNA testing for dogs, the WHISTLE™ GPS dog tracker, and…"
https://www.indeed.com/viewjob?jk=fe26af4ea021d460,Data Science Intern,"Galvanize Inc. 4.1 Denver, CO","$62,400 a year",ENTERPRISE DATA SCIENCE INTERN - REMOTE. GRADUATES OF GALVANIZE DATA TECH TALENT PIPELINE ARE PREFERRED FOR THIS ROLE.
https://www.indeed.com/viewjob?jk=5bd393385d78fa2a,Psychometrician,"Amplify Education, Inc. 4.1 United States • Remote",,Our formative assessment products turn data into practical instructional support to help students at every skill level build a strong foundation in early…
https://www.indeed.com/viewjob?jk=503ba5c7d2a98e9a,Senior Ruby or Python Engineer,"Simple Thread Glen Allen, VA • Remote",,"The ideal candidate would have several years of experience working in open source web frameworks. They would also be eager to learn, grow, and foster healthy…"
https://www.indeed.com/viewjob?jk=ac2e9c7e1345f627,Python Sr Application Developer (**REMOTE Available**),"Vanderbilt University Medical Center 3.8 Nashville, TN • Remote",,"This will include developing complex python applications and SQL queries for data analysis and extraction, developing and maintaining programs as required for…"
https://www.indeed.com/viewjob?jk=cc7f5416b9009a45,Quantitative Research Associate,Cato Institute 4.4 Remote,,The Research Associate will be responsible for using modern statistical methods to support the work of Cato’s immigration team in producing original empirical…
https://www.indeed.com/viewjob?jk=f481e289d150a57e,Data Analyst Intern,"Cadent 3.1 San Jose, CA 95110 (Downtown area) • Remote",,"We provide marketers, agencies, operators, and media owners with data-driven solutions for buying and selling TV advertising."
https://www.indeed.com/viewjob?jk=8db811c3b29ad04b,Software Engineer Intern (Summer 2021),"Alteryx, Inc. 4.0 Boston, MA • Remote",$36.77 - $44.62 an hour,Build and implement new features or tools. Help us innovate and design next generation technologies. Actively participate in code review sessions.
https://www.indeed.com/viewjob?jk=3d2c1aadb5531ac3,"Software Engineer, Python - Cryptowatch",kraken 3.9 Remote,,"Cryptowatch is Kraken's professional charting, trading, and market analysis platform. You have worked on a team before, understand software development…"
https://www.indeed.com/viewjob?jk=d70c21cd4719170a,"Analyst, Baseball Operations","Detroit Tigers 4.1 Detroit, MI 48201 (Downtown area)",,The Detroit Tigers are currently seeking a full-time Analyst in the Baseball Operations Department. This role will be responsible for performing analyses and…
https://www.indeed.com/viewjob?jk=3cd379053c8abb6f,Music Technology Research Engineer Intern,"Bose 4.1 Boston, MA",,Bose Health creates innovative products and software experiences that have helped millions of customers protect their sleep throughout the night.
https://www.indeed.com/viewjob?jk=6a8c8861b72b4067,Business Intelligence Analyst,Koddi United States,,"The right candidates will be creative thinkers who can oversee the deployment of data to the data warehouse. Collect, aggregate, and analyze data from multiple…"
https://www.indeed.com/viewjob?jk=592b95953ef5d187,Data Engineer,"Learnship Networks GmbH 3.2 Piscataway, NJ 08854",,This is a Full-Time Position. . We require US Citizenship or Green Card status. They should also have experience using the following software/tools:
https://www.indeed.com/viewjob?jk=8071567ea613a1b2,PYTHON DEVELOPER,"Netresolute Philadelphia, PA 19103 (Rittenhouse area)",,"We are looking for a Python Web Developer responsible for developing, enhancing, modifying, maintaining applications and managing the interchange of data…"
https://www.indeed.com/viewjob?jk=a7f18bd945797fb5,Content Contributor : iOS Development,Codecademy 4.2 New York State +1 location • Remote,,"Codecademy is looking for a knowledgeable programmer or instructor to help write our newest skill path, Build Basic iOS Apps, which we'll teach using Swift…"
https://www.indeed.com/viewjob?jk=9b2fdcd2351b3bf2,Sr. Engineer II - Python (Remote),CrowdStrike 3.0 United States • Remote,,"This role is for internal Python development for tools, frameworks, and services to build and distribute products. Experience level 4-12 years."
https://www.indeed.com/viewjob?jk=41a22e48daaa4864,Computational Scientist,"Broad Institute 4.1 Cambridge, MA 02142 (MIT area)",,"Successful candidates are expected to excel at critical thinking, be quick learners for new analytical approaches, and capable of applying or developing novel…"
https://www.indeed.com/viewjob?jk=0051d940d058be71,Python/AWS Developer,"Saransh Bellevue, WA",,In depth knowledge AWS resources such as EC2; ELB; EBS. Hands on experience in infrastructure as code (Cloud Formation / Terraform / PCF).
https://www.indeed.com/viewjob?jk=cf8f640379b9d46b,Backend Python Developer,"Cliently San Antonio, TX",,Experience with building Restful APIs with python. Further develop the Cliently API backend (currently a python Flask project).
https://www.indeed.com/viewjob?jk=231057edcdd90daf,Postdoctoral Research Associate,"Northeastern University 4.3 Boston, MA",,The College of Social Sciences and Humanities seeks two postdoctoral research associates to support an NSF-funded project to study the diffusion of gender…
https://www.indeed.com/viewjob?jk=118a76c0d72a0f05,Software Engineer 1,"Intuit 4.2 Mountain View, CA 94041 +1 location",,"*This position is intended for those who have graduated from a degree-seeking program within the last 12 months, or will be graduating Winter 2020 with a…"
https://www.indeed.com/viewjob?jk=49621eb80d2c73d3,Director of Bioinformatics,"Jumpcode Genomics, Inc. San Diego, CA 92121",,The Director of Bioinformatics is a hands-on leadership role leading a team of bioinformatics scientists. This role is responsible for completing data analysis…
https://www.indeed.com/viewjob?jk=87d2eeaf5d5c4eca,Linux System Administrator,"Hashi Solutions Herndon, VA 20171",,Job Type: Full-Time/Contract. Implement management tools on a variety of hardware platforms. Design and Implement logging and reporting solutions on an…
